Commit hash,Changed targets
dff6e0114f19c20aeb63393d67aa0880ff5745b5,com.google.javascript.jscomp.CheckMissingReturn; com.google.javascript.jscomp.CodeGenerator
7faf5924ea9c2ea0910cac2f6be17faa843ccf54,com.google.javascript.jscomp.AliasKeywords; com.google.javascript.jscomp.CodeChangeHandler; com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.MakeDeclaredNamesUnique; com.google.javascript.jscomp.Normalize; com.google.javascript.jscomp.PeepholeFoldWithTypes; com.google.javascript.jscomp.ReplaceStrings; com.google.javascript.jscomp.RuntimeTypeCheck; com.google.javascript.jscomp.SanityCheck
6afe53cb82f87071567808d816dea524a74ae3ab,com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.Denormalize
35d56dd1fadec0ed50797d222de4e05f78bbf1c9,com.google.javascript.jscomp.FunctionInfo; com.google.javascript.jscomp.FunctionInformationMap; com.google.javascript.jscomp.Instrumentation; com.google.javascript.jscomp.InstrumentationTemplate; com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.ExportTestFunctions; com.google.javascript.jscomp.SourceInformationAnnotator; com.google.javascript.jscomp.parsing.IRFactory; com.google.javascript.rhino.Node; com.google.javascript.rhino.RhinoException; com.google.javascript.rhino.jstype.JSType
6a94702f5cf769973528adc8b3dc3e9cf56277c8,com.google.javascript.jscomp.AbstractCommandLineRunner; com.google.javascript.jscomp.CommandLineRunner; com.google.javascript.jscomp.ant.CompileTask
82a9956c6337d2f5d4a94ebe624d64faa54d9182,com.google.javascript.jscomp.AbstractCommandLineRunner; com.google.javascript.jscomp.CheckGlobalThis; com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.RuntimeTypeCheck
b2c12cd9f4284d58450d1a487e29d6b6a065105e,com.google.javascript.jscomp.AliasExternals; com.google.javascript.jscomp.RemoveUnusedVars; com.google.javascript.jscomp.SourceMap; com.google.javascript.rhino.JSDocInfo
660e7b525f76cd64d10ccc8724a1b0e0c501d1d9,com.google.javascript.jscomp.ScopedAliases; com.google.javascript.jscomp.SourceMap; com.google.javascript.jscomp.TypeInference
4d09ce45270187fa65a891e56081960a0ae449e5,com.google.javascript.jscomp.CodeConsumer; com.google.javascript.jscomp.CodeGenerator; com.google.javascript.jscomp.CodePrinter; com.google.javascript.jscomp.InlineCostEstimator; com.google.javascript.jscomp.PerformanceTracker; com.google.javascript.jscomp.StripCode
f86b8929454da31fbc59cbf95293c7138e0b8200,com.google.javascript.jscomp.PeepholeFoldConstants; com.google.javascript.jscomp.Position; com.google.javascript.jscomp.SourceMap
585c473c5d43a895b217d14408412b746469568b,com.google.javascript.jscomp.AbstractCommandLineRunner
ee749e286b477f8d6f53ff5960a38453baf50f31,com.google.javascript.jscomp.PeepholeFoldConstants
ca13ac9a6a0ec6703115d909774379456c5a23a9,com.google.javascript.jscomp.SourceMap
f147cca743f4975fc88e26001a8efc74d592cfd1,com.google.javascript.jscomp.FunctionTypeBuilder
64bdecd712848ec35f1f43d6ad09291b9d8d2bfb,com.google.javascript.jscomp.ExtractPrototypeMemberDeclarations
1038156ae5874939d7a7fab18a49da1daac86e83,com.google.javascript.jscomp.VarCheck
f0362b1ab1ae1339e017b1d04f016980e3fa6cb6,com.google.javascript.jscomp.CrossModuleCodeMotion; com.google.javascript.jscomp.InlineGetters; com.google.javascript.jscomp.InlineVariables; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.OptimizeParameters; com.google.javascript.jscomp.PeepholeFoldConstants; com.google.javascript.jscomp.PeepholeFoldWithTypes; com.google.javascript.jscomp.PeepholeRemoveDeadCode; com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax; com.google.javascript.jscomp.RemoveUnusedVars
83f6917e503ec7b32570af9e986ad749042d9dcf,com.google.javascript.jscomp.NameReferenceGraph; com.google.javascript.jscomp.ProcessClosurePrimitives; com.google.javascript.jscomp.SideEffectsAnalysis; com.google.javascript.jscomp.SourceMap; com.google.javascript.jscomp.TypeCheck; com.google.javascript.rhino.Token
03045566981aa5e354f87b4312ee7236c79c48f9,com.google.javascript.jscomp.FunctionInformationMap; com.google.javascript.jscomp.FunctionInformationMapOrBuilder; com.google.javascript.jscomp.Instrumentation; com.google.javascript.jscomp.InstrumentationOrBuilder
ad757409572dcd9f8c47a37aa6af9b2cc42d2fa9,com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.SourceMap
aafd3788df73bd0d21c9411014a7cbda0a5bbd17,com.google.javascript.jscomp.ClosureCodeRemoval; com.google.javascript.jscomp.GoogleCodeRemoval; com.google.javascript.jscomp.DefaultPassConfig
053636cbd1a8fb97e55b4f82bc4b5bee8beaf47e,com.google.javascript.jscomp.AbstractCommandLineRunner; com.google.javascript.jscomp.ClosureCodingConvention; com.google.javascript.jscomp.CodingConvention; com.google.javascript.jscomp.CommandLineRunner; com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.CompilerOptions; com.google.javascript.jscomp.DefaultCodingConvention; com.google.javascript.jscomp.GoogleCodingConvention
15acafb00636f99295b394145b9b60a5e624ddfa,com.google.javascript.jscomp.CheckRequiresForConstructors; com.google.javascript.jscomp.CombinedCompilerPass; com.google.javascript.jscomp.NodeTraversal; com.google.javascript.jscomp.Tracer
44e59948342527c9d8ffc6f2b01d86af72aaef54,com.google.javascript.jscomp.AnalyzePrototypeProperties; com.google.javascript.jscomp.CompilerOptions; com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.DevirtualizePrototypeMethods; com.google.javascript.jscomp.InlineFunctions; com.google.javascript.jscomp.RemoveUnusedPrototypeProperties; com.google.javascript.jscomp.SimpleFunctionAliasAnalysis; com.google.javascript.jscomp.SpecializationAwareCompilerPass; com.google.javascript.jscomp.SpecializeModule
66527dd399f7142edc491037b4488b158073ae55,com.google.javascript.jscomp.AbstractPeepholeOptimization; com.google.javascript.jscomp.PeepholeFoldConstants; com.google.javascript.jscomp.PeepholeOptimizationsPass; com.google.javascript.jscomp.PeepholeRemoveDeadCode
c72f52d7152d6c638dcedb827bcc8c7fd023774d,com.google.javascript.jscomp.ComposeWarningsGuard
d5b11f8918aaac365ce173dd9e6edadc687fb4b5,com.google.javascript.jscomp.PeepholeRemoveDeadCode
fe33d64a3934a7beba60ce5b04f34a5018394101,com.google.javascript.jscomp.ant.CompileTask
b67116eec83f769036f7354eb0270141edc8e5fa,com.google.javascript.jscomp.CreateSyntheticBlocks; com.google.javascript.jscomp.ant.CompileTask
aa12315634b30a5233d2705febc6f10bab576993,com.google.javascript.jscomp.ClosureCodeRemoval
57c9d6f69a8050489f135dbbae4befc22cd8c19d,com.google.javascript.jscomp.ant.CompileTask
4726b80a80f5172dc5dcb71ca3932dfbe7b4322e,com.google.javascript.jscomp.RemoveUnusedVars
2104037227b14377af17d176c453565380b96c3e,com.google.javascript.jscomp.SimpleDefinitionFinder
25a1be0fa2c52ffbdae237256d0daa2cbaa6af96,com.google.javascript.jscomp.SourceMap
f9e7db7548d301bb93a49a87f63ffeb3e0b39edf,com.google.javascript.jscomp.WarningsGuard
9390e7889e85aca41bdf98fb38a19bd69f6fdb87,com.google.javascript.jscomp.CodeGenerator
4cede4f156740b7ce93d92d824066e9a42257541,com.google.javascript.jscomp.AbstractCommandLineRunner
b9bc1534921f1e98da5a373e39ea2d71a4a39175,com.google.javascript.jscomp.Normalize; com.google.javascript.jscomp.VarCheck
807aaf2569e9eb09761068c5aeb95654daea30d9,com.google.javascript.jscomp.TypeCheck
f0e3cbc250fd9536ff92119bdf5e1a62120a7fac,com.google.javascript.jscomp.CodeGenerator
651f77e2186282317bd51072ec90b499d30ade53,com.google.javascript.rhino.JSDocInfoBuilder
6d8fd424925b186d720112e4f14e6898386a66b0,com.google.javascript.jscomp.CodeGenerator; com.google.javascript.jscomp.NodeTraversal; com.google.javascript.jscomp.SyntacticScopeCreator; com.google.javascript.jscomp.parsing.IRFactory
0a40e6661cd197e1cd0d3a3bccaa4c5313df8514,com.google.javascript.jscomp.ProcessClosurePrimitives; com.google.javascript.jscomp.TypeInference; com.google.javascript.jscomp.TypedScopeCreator
41abf3b75893403d9e21c33d06e8dc233b5cf657,com.google.javascript.jscomp.TypedScopeCreator
07dd3707c1a61ff21de3f7a7f15585bbb5f70573,com.google.javascript.jscomp.TypedScopeCreator
bf8fc4533884f914182f861576808e71c18410cc,com.google.javascript.jscomp.TypedScopeCreator
f6607996d6d3bd6820ce3848d147991b27600a12,com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.TypedScopeCreator
edc9ea8c17c95cbf32d2373fa7bf8c4dec614326,com.google.javascript.jscomp.PeepholeFoldConstants
55120873537502992211e66a111d7693d611474f,com.google.javascript.jscomp.TypeInference
5ce68c90f9951f10b5ee83062ce238d39df60e2f,com.google.javascript.jscomp.TypedScopeCreator
fe58a5d1750bab2c5d1d0ef16102c1000e761bd8,com.google.javascript.jscomp.CommandLineRunner
7a1286edcf9328ad70b0afddd552a62d93aad1be,com.google.javascript.jscomp.PeepholeFoldConstants
b7ad2fb211e62adfb260852fd03e4d17ff51226e,com.google.javascript.jscomp.PeepholeFoldConstants; com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax
ff81c557b950927e7853ca6d2c7441b6b1fe8822,com.google.javascript.jscomp.PureFunctionIdentifier
7cc748592670105f9d783b1b85f0f27e938db4ff,com.google.javascript.jscomp.NodeUtil
cf96848764f0b01a57bd9daa512903a1f0b1c00a,com.google.javascript.jscomp.AbstractCommandLineRunner; com.google.javascript.jscomp.CommandLineRunner; com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.CompilerOptions; com.google.javascript.jscomp.JSModuleGraph; com.google.javascript.jscomp.deps.SortedDependencies
9d1e18e87a41f2a610ed70f3a1d57abbce7a1cd7,com.google.javascript.jscomp.ProcessClosurePrimitives
69214a337414cdaa73e5fc1848bd99bcf6429270,com.google.javascript.jscomp.WarningLevel
725ecc108d6c4e02730ed79f471437f240fbc107,com.google.javascript.jscomp.ExpressionDecomposer
8980b60033b1c6853cbca593ec89d3d332adf7dc,com.google.javascript.jscomp.ProcessClosurePrimitives
34fd5f8275ae69fc772c2283a3c5fd13b93a7c42,com.google.javascript.jscomp.AmbiguateProperties; com.google.javascript.jscomp.AnalyzePrototypeProperties; com.google.javascript.jscomp.AnonymousFunctionNamingCallback; com.google.javascript.jscomp.CheckGlobalThis; com.google.javascript.jscomp.CodeGenerator; com.google.javascript.jscomp.CollapseProperties; com.google.javascript.jscomp.CrossModuleCodeMotion; com.google.javascript.jscomp.DefinitionsRemover; com.google.javascript.jscomp.DisambiguateProperties; com.google.javascript.jscomp.ExpressionDecomposer; com.google.javascript.jscomp.GlobalNamespace; com.google.javascript.jscomp.JsMessageVisitor; com.google.javascript.jscomp.MethodCompilerPass; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.PhaseOptimizer; com.google.javascript.jscomp.PrepareAst; com.google.javascript.jscomp.ProcessClosurePrimitives; com.google.javascript.jscomp.RenameProperties; com.google.javascript.jscomp.RenamePrototypes; com.google.javascript.jscomp.ReplaceMessages; com.google.javascript.jscomp.SourceInformationAnnotator; com.google.javascript.jscomp.SourceMap; com.google.javascript.jscomp.StrictModeCheck; com.google.javascript.jscomp.StripCode; com.google.javascript.jscomp.SuspiciousPropertiesCheck; com.google.javascript.jscomp.TypeCheck; com.google.javascript.jscomp.TypeInference; com.google.javascript.jscomp.TypedScopeCreator; com.google.javascript.jscomp.parsing.IRFactory
83026babd3b768f508780b0c38c3cef2bb9242a5,com.google.javascript.rhino.jstype.ArrowType; com.google.javascript.rhino.jstype.FunctionType; com.google.javascript.rhino.jstype.JSTypeNative
7eb2d84de101a125d41d3a1157f4eed789ca4a0d,com.google.javascript.jscomp.CheckGlobalThis
bbf3ed85e0f668331edb269329bf577fe27932a8,com.google.javascript.jscomp.PeepholeFoldConstants
12e777cea2b7a6e50792d6f07475a0c4bc4a6c72,com.google.javascript.rhino.jstype.PrototypeObjectType
baa06eb5d4fa96fc674484130f093e83dacf7bef,com.google.javascript.rhino.jstype.FunctionType
c669a68d9206402f0779338261351907bae9c26e,com.google.javascript.jscomp.CheckUnreachableCode; com.google.javascript.jscomp.DiagnosticGroups; com.google.javascript.jscomp.NodeTraversal
de491e70b971caca03f07531c2caf97b878cd1ff,com.google.javascript.jscomp.FunctionTypeBuilder; com.google.javascript.jscomp.TypeCheck; com.google.javascript.rhino.jstype.FunctionType
52666da81761e9652993fd8e7e375ad456408419,com.google.javascript.jscomp.TypeInference
45e90a3d390335fe246b8d3f1868a74e1663b607,com.google.javascript.jscomp.TypeInference
c722073c9544792e02d8a101ae317869430180a5,com.google.javascript.jscomp.TypeInference
c5e143f7df0c3d73f6634488cac8ad8e7054fe05,com.google.javascript.jscomp.FunctionTypeBuilder; com.google.javascript.rhino.jstype.FunctionType
b14f33a0c7d07320600acdf732f16f6f52aa999c,com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.PeepholeFoldConstants
86fc0c596ece8917888075e8e8b42f701131632e,com.google.javascript.jscomp.PeepholeFoldConstants
c64b9350aa206a4ec8deedaca08d6e4f1d84f4e8,com.google.javascript.jscomp.TypedScopeCreator
7a0bb06d85735d901894cce2aff99251bcf67484,com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.DevirtualizePrototypeMethods; com.google.javascript.jscomp.OptimizeCalls; com.google.javascript.jscomp.OptimizeCallGraph; com.google.javascript.jscomp.OptimizeReturns
853cb5d209e39fdf1944fbd48e1fab349c24b76d,com.google.javascript.jscomp.AliasKeywords; com.google.javascript.jscomp.CollapseProperties; com.google.javascript.jscomp.ExportTestFunctions; com.google.javascript.jscomp.ExternExportsPass; com.google.javascript.jscomp.ExtractPrototypeMemberDeclarations; com.google.javascript.jscomp.GenerateExports; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.Normalize; com.google.javascript.jscomp.ObjectPropertyStringPreprocess; com.google.javascript.jscomp.ProcessClosurePrimitives; com.google.javascript.jscomp.RuntimeTypeCheck; com.google.javascript.jscomp.SpecializeModule
44371669df4c40906571af947e9f2977be89be19,com.google.javascript.jscomp.ant.CompileTask
b70007d6defc94c6361ccf93fc20cff7c02345d5,com.google.javascript.jscomp.ant.CompileTask
6d4979514fd802dd4deded67f3ba1929e74a928d,com.google.javascript.jscomp.FunctionSideEffectData; com.google.javascript.jscomp.PureFunctionIdentifier
d48e656b8ef676a9d4d87503028d59628013307f,com.google.javascript.jscomp.FunctionSideEffectData; com.google.javascript.jscomp.PureFunctionIdentifier
9548f8637872d775c168e91d63a657d5694035e1,com.google.javascript.jscomp.PeepholeFoldConstants
78eb67212252fb94f85e77fba7bc69dd33b44d3c,com.google.javascript.jscomp.ComposeWarningsGuard; com.google.javascript.jscomp.MoveFunctionDeclarations; com.google.javascript.jscomp.parsing.IRFactory
4b065734d8afb5ab0d241ee5da22af0fa9d75ec3,com.google.javascript.jscomp.CollapseProperties; com.google.javascript.jscomp.GlobalNamespace
5e63746459b65c508dbeab01bebac3a4b89ef43a,com.google.javascript.jscomp.CollapseProperties
f42e3e4ac6273bf9f25392b34de24672e5d56883,com.google.javascript.jscomp.CompilerOptions; com.google.javascript.jscomp.DefaultPassConfig; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.RemoveUnusedVars; com.google.javascript.jscomp.SimpleDefinitionFinder
be0104009f06fafdb7428398d2c8299d13a1df12,com.google.javascript.jscomp.AbstractCompiler; com.google.javascript.jscomp.CodeGenerator; com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.CompilerOptions; com.google.javascript.jscomp.parsing.Config; com.google.javascript.jscomp.parsing.IRFactory; com.google.javascript.jscomp.parsing.JsDocInfoParser; com.google.javascript.jscomp.parsing.ParserRunner
86caf52b53f53d8b83e9c1092f4b15ddeb6ca5bb,com.google.javascript.jscomp.AliasExternals; com.google.javascript.jscomp.Normalize; com.google.javascript.jscomp.SyntacticScopeCreator
7aca9cf8f9faf78cb906ae6c877f920092b50f2c,com.google.javascript.jscomp.LinkedFlowScope
6a17da87f9e132bdc147b33223826da040c77a6b,com.google.javascript.jscomp.DeadAssignmentsElimination
e9f7e6114414f68deb90f4116861d7a054365404,com.google.javascript.jscomp.TypedScopeCreator; com.google.javascript.jscomp.parsing.JsDocInfoParser; com.google.javascript.rhino.jstype.FunctionBuilder; com.google.javascript.rhino.jstype.FunctionType; com.google.javascript.rhino.jstype.JSTypeRegistry
f64a3f51bd346547ce6e1edb30601df73dff27d9,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax
43f6b639e7129e2d69135e065ac481298d4e34f7,com.google.javascript.jscomp.AnalyzePrototypeProperties; com.google.javascript.jscomp.CrossModuleMethodMotion
35b886aab738f7c117c889725d65964a9d179a5d,com.google.javascript.jscomp.jsonml.Reader; com.google.javascript.jscomp.jsonml.TagType; com.google.javascript.jscomp.jsonml.Validator; com.google.javascript.jscomp.jsonml.Writer
81a77a269d5a9cd6b9baf34812b17fd22933b46e,com.google.javascript.jscomp.DefinitionsRemover; com.google.javascript.jscomp.NodeUtil; com.google.javascript.jscomp.RemoveUnusedVars
0907b6618a60b2de23c8f7ec2217a37dc5e9a091,com.google.javascript.jscomp.NodeUtil
05fe81c5a80d09316f95d1aa1ccbd7820f9cd6a8,com.google.javascript.jscomp.ant.CompileTask
681cd7be75bc549183ad231950716f344226050d,com.google.javascript.jscomp.VarCheck
cd40201a2437da125ac492b21f13c8ad200b96bd,com.google.javascript.jscomp.CodeConsumer; com.google.javascript.jscomp.CodePrinter; com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.ExternExportsPass
21a2103d7fa5664ea324ef9ee25b4a8922e50955,com.google.javascript.jscomp.UnreachableCodeElimination
5741fcbabf37d54f3d37f4b497b44527ede76be1,com.google.javascript.jscomp.DefaultPassConfig
4839e1ea57f9a1a26debd2cc8f22beef7282b490,com.google.javascript.jscomp.parsing.IRFactory
88517240e25a7a38d6d25595397eb90e7b316014,com.google.javascript.rhino.jstype.JSType
840ddca5b28cea7563a5be20d2624478af67bc02,com.google.javascript.rhino.jstype.FunctionType; com.google.javascript.rhino.jstype.ObjectType
43c245f0ff8d409e81e25687e69d34666b7cf26a,com.google.javascript.jscomp.CommandLineRunner
4672d2c17dbddd139330f247d96b6cc94376a719,com.google.javascript.jscomp.CommandLineRunner
2bc4e294e28b2cd78e92feafa497261d524bae23,com.google.javascript.rhino.jstype.AllType; com.google.javascript.rhino.jstype.JSType; com.google.javascript.rhino.jstype.NoObjectType; com.google.javascript.rhino.jstype.NoType; com.google.javascript.rhino.jstype.UnionTypeBuilder; com.google.javascript.rhino.jstype.UnknownType
1206325ed073735c475790a85ed25eada8dfc72c,com.google.javascript.jscomp.Compiler
33f7de292e24ef8306513b8fe33908af5bbad9d8,com.google.javascript.jscomp.CommandLineRunner
ce1847172d56aedfd334d962445af8d6b82f4c72,com.google.javascript.jscomp.NameAnalyzer
7675b68dbd7cfc37b1359fd40be9fdf0b618bc95,com.google.javascript.jscomp.TypedScopeCreator
171a223035d6017f0889b1b302bb1851e1ac3662,com.google.javascript.jscomp.CssRenamingMap; com.google.javascript.jscomp.ProcessClosurePrimitives; com.google.javascript.jscomp.ReplaceCssNames
a857aec27d79fc234fddd4a72c1215af0251b2d8,com.google.javascript.rhino.jstype.JSType
1860001c0e04ba7f3085bcbcf0ea6fb2ddc3f83c,com.google.javascript.jscomp.RenameVars; com.google.javascript.jscomp.Scope
d329b2e5c911f61f534f3d997cbd615cec91d03b,com.google.javascript.jscomp.AliasKeywords
